,adm_0_name,adm_0_code,adm_1_name,adm_1_code,adm_2_name,adm_2_code,calendar_start_date,calendar_end_date,case_total
6302,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,12/05/2019,18/05/2019,9
6303,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,12/05/2019,18/05/2019,4
6304,Argentina,12,Salta,445,La Caldera,NA,12/05/2019,18/05/2019,1
6305,Argentina,12,Salta,445,Oran,NA,12/05/2019,18/05/2019,1
6306,Argentina,12,Salta,445,Oran,NA,12/05/2019,18/05/2019,2
6307,Argentina,12,Salta,445,Rivadavia,NA,12/05/2019,18/05/2019,1
6308,Argentina,12,Salta,445,Rivadavia,NA,12/05/2019,18/05/2019,2
6309,Argentina,12,Salta,445,Rivadavia,NA,12/05/2019,18/05/2019,5
6310,Argentina,12,Salta,445,Rivadavia,NA,12/05/2019,18/05/2019,3
6311,Argentina,12,Salta,445,Rosario De Lerma,NA,12/05/2019,18/05/2019,1
6312,Argentina,12,Santa Fe,449,General Obligado,NA,12/05/2019,18/05/2019,2
6313,Argentina,12,Santa Fe,449,La Capital,NA,12/05/2019,18/05/2019,1
6314,Argentina,12,Santa Fe,449,La Capital,NA,12/05/2019,18/05/2019,5
6315,Argentina,12,Santa Fe,449,La Capital,NA,12/05/2019,18/05/2019,4
6316,Argentina,12,Santa Fe,449,La Capital,NA,12/05/2019,18/05/2019,4
6317,Argentina,12,Santa Fe,449,Rosario,NA,12/05/2019,18/05/2019,1
6318,Argentina,12,Tucuman,452,Capital,NA,12/05/2019,18/05/2019,1
6319,Argentina,12,Buenos Aires D.f.,430,Comuna 14,NA,05/05/2019,11/05/2019,1
6320,Argentina,12,Buenos Aires,429,Ituzaingo,NA,05/05/2019,11/05/2019,1
6321,Argentina,12,Buenos Aires,429,La Plata,NA,05/05/2019,11/05/2019,1
6322,Argentina,12,Cordoba,434,Capital,NA,05/05/2019,11/05/2019,1
6323,Argentina,12,Chaco,432,9 De Julio,NA,05/05/2019,11/05/2019,1
6324,Argentina,12,Chaco,432,General Guemes,NA,05/05/2019,11/05/2019,1
6325,Argentina,12,Chaco,432,General Guemes,NA,05/05/2019,11/05/2019,4
6326,Argentina,12,Chaco,432,General Guemes,NA,05/05/2019,11/05/2019,3
6327,Argentina,12,Chaco,432,General Guemes,NA,05/05/2019,11/05/2019,5
6328,Argentina,12,Chaco,432,General Guemes,NA,05/05/2019,11/05/2019,2
6329,Argentina,12,Chaco,432,San Fernando,NA,05/05/2019,11/05/2019,1
6330,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,11
6331,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,16
6332,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,6
6333,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,17
6334,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,18
6335,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,5
6336,Argentina,12,Jujuy,438,Ledesma,NA,05/05/2019,11/05/2019,3
6337,Argentina,12,Jujuy,438,Valle Grande,NA,05/05/2019,11/05/2019,1
6338,Argentina,12,Misiones,442,Apostoles,NA,05/05/2019,11/05/2019,1
6339,Argentina,12,Misiones,442,Capital,NA,05/05/2019,11/05/2019,1
6340,Argentina,12,Misiones,442,Capital,NA,05/05/2019,11/05/2019,5
6341,Argentina,12,Misiones,442,Capital,NA,05/05/2019,11/05/2019,4
6342,Argentina,12,Misiones,442,Eldorado,NA,05/05/2019,11/05/2019,1
6343,Argentina,12,Misiones,442,Guarani,NA,05/05/2019,11/05/2019,1
6344,Argentina,12,Misiones,442,Guarani,NA,05/05/2019,11/05/2019,5
6345,Argentina,12,Misiones,442,Guarani,NA,05/05/2019,11/05/2019,3
6346,Argentina,12,Misiones,442,Iguazu,NA,05/05/2019,11/05/2019,3
6347,Argentina,12,Misiones,442,Iguazu,NA,05/05/2019,11/05/2019,2
6348,Argentina,12,Misiones,442,Iguazu,NA,05/05/2019,11/05/2019,1
6349,Argentina,12,Misiones,442,Montecarlo,NA,05/05/2019,11/05/2019,1
6350,Argentina,12,Salta,445,Anta,NA,05/05/2019,11/05/2019,1
6351,Argentina,12,Salta,445,Anta,NA,05/05/2019,11/05/2019,2
6352,Argentina,12,Salta,445,Anta,NA,05/05/2019,11/05/2019,3
6353,Argentina,12,Salta,445,Capital,NA,05/05/2019,11/05/2019,1
6354,Argentina,12,Salta,445,Capital,NA,05/05/2019,11/05/2019,2
6355,Argentina,12,Salta,445,General Guemes,NA,05/05/2019,11/05/2019,2
6356,Argentina,12,Salta,445,General Guemes,NA,05/05/2019,11/05/2019,1
6357,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,1
6358,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,7
6359,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,3
6360,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,8
6361,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,6
6362,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,9
6363,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,05/05/2019,11/05/2019,2
6364,Argentina,12,Salta,445,Metan,NA,05/05/2019,11/05/2019,1
6365,Argentina,12,Salta,445,Oran,NA,05/05/2019,11/05/2019,1
6366,Argentina,12,Salta,445,Oran,NA,05/05/2019,11/05/2019,2
6367,Argentina,12,Salta,445,Rivadavia,NA,05/05/2019,11/05/2019,1
6368,Argentina,12,Salta,445,Rivadavia,NA,05/05/2019,11/05/2019,2
6369,Argentina,12,Salta,445,Rivadavia,NA,05/05/2019,11/05/2019,3
6370,Argentina,12,Salta,445,(En Blanco),NA,05/05/2019,11/05/2019,1
6371,Argentina,12,Santa Fe,449,9 De Julio,NA,05/05/2019,11/05/2019,1
6372,Argentina,12,Santa Fe,449,La Capital,NA,05/05/2019,11/05/2019,1
6373,Argentina,12,Santa Fe,449,La Capital,NA,05/05/2019,11/05/2019,2
6374,Argentina,12,Santa Fe,449,La Capital,NA,05/05/2019,11/05/2019,4
6375,Argentina,12,Santa Fe,449,La Capital,NA,05/05/2019,11/05/2019,8
6376,Argentina,12,Santa Fe,449,La Capital,NA,05/05/2019,11/05/2019,1
6377,Argentina,12,Santa Fe,449,Rosario,NA,05/05/2019,11/05/2019,1
6378,Argentina,12,Tucuman,452,Capital,NA,05/05/2019,11/05/2019,1
6379,Argentina,12,Buenos Aires,429,Florencio Varela,NA,28/04/2019,04/05/2019,1
6380,Argentina,12,Buenos Aires,429,Ituzaingo,NA,28/04/2019,04/05/2019,1
6381,Argentina,12,Buenos Aires,429,Tandil,NA,28/04/2019,04/05/2019,1
6382,Argentina,12,Chaco,432,2 De Abril,NA,28/04/2019,04/05/2019,1
6383,Argentina,12,Chaco,432,General Guemes,NA,28/04/2019,04/05/2019,1
6384,Argentina,12,Chaco,432,General Guemes,NA,28/04/2019,04/05/2019,2
6385,Argentina,12,Chaco,432,San Fernando,NA,28/04/2019,04/05/2019,1
6386,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,4
6387,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,7
6388,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,2
6389,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,5
6390,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,14
6391,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,12
6392,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,16
6393,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,3
6394,Argentina,12,Jujuy,438,Ledesma,NA,28/04/2019,04/05/2019,1
6395,Argentina,12,Jujuy,438,Santa Barbara,NA,28/04/2019,04/05/2019,1
6396,Argentina,12,Misiones,442,Apostoles,NA,28/04/2019,04/05/2019,1
6397,Argentina,12,Misiones,442,Capital,NA,28/04/2019,04/05/2019,1
6398,Argentina,12,Misiones,442,Capital,NA,28/04/2019,04/05/2019,2
6399,Argentina,12,Misiones,442,Capital,NA,28/04/2019,04/05/2019,3
6400,Argentina,12,Misiones,442,General Manuel Belgrano,NA,28/04/2019,04/05/2019,1
6401,Argentina,12,Misiones,442,Guarani,NA,28/04/2019,04/05/2019,1
6402,Argentina,12,Misiones,442,Guarani,NA,28/04/2019,04/05/2019,2
6403,Argentina,12,Misiones,442,Iguazu,NA,28/04/2019,04/05/2019,2
6404,Argentina,12,Misiones,442,Iguazu,NA,28/04/2019,04/05/2019,1
6405,Argentina,12,Misiones,442,Obera,NA,28/04/2019,04/05/2019,1
6406,Argentina,12,Salta,445,Anta,NA,28/04/2019,04/05/2019,1
6407,Argentina,12,Salta,445,Anta,NA,28/04/2019,04/05/2019,2
6408,Argentina,12,Salta,445,Capital,NA,28/04/2019,04/05/2019,1
6409,Argentina,12,Salta,445,Capital,NA,28/04/2019,04/05/2019,3
6410,Argentina,12,Salta,445,Capital,NA,28/04/2019,04/05/2019,2
6411,Argentina,12,Salta,445,Cerrillos,NA,28/04/2019,04/05/2019,1
6412,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/04/2019,04/05/2019,4
6413,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/04/2019,04/05/2019,2
6414,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/04/2019,04/05/2019,1
6415,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,28/04/2019,04/05/2019,3
6416,Argentina,12,Salta,445,Oran,NA,28/04/2019,04/05/2019,2
6417,Argentina,12,Salta,445,Oran,NA,28/04/2019,04/05/2019,1
6418,Argentina,12,Salta,445,Rivadavia,NA,28/04/2019,04/05/2019,1
6419,Argentina,12,Salta,445,Rivadavia,NA,28/04/2019,04/05/2019,3
6420,Argentina,12,Salta,445,Rivadavia,NA,28/04/2019,04/05/2019,2
6421,Argentina,12,Santa Fe,449,La Capital,NA,28/04/2019,04/05/2019,2
6422,Argentina,12,Santa Fe,449,La Capital,NA,28/04/2019,04/05/2019,3
6423,Argentina,12,Santa Fe,449,La Capital,NA,28/04/2019,04/05/2019,5
6424,Argentina,12,Santa Fe,449,La Capital,NA,28/04/2019,04/05/2019,1
6425,Argentina,12,Santa Fe,449,Rosario,NA,28/04/2019,04/05/2019,1
6426,Argentina,12,Santiago Del Estero,450,Capital,NA,28/04/2019,04/05/2019,1
6427,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,21/04/2019,27/04/2019,3
6428,Argentina,12,Buenos Aires,429,Ituzaingo,NA,21/04/2019,27/04/2019,2
6429,Argentina,12,Buenos Aires,429,Moron,NA,21/04/2019,27/04/2019,1
6430,Argentina,12,Cordoba,434,Colon,NA,21/04/2019,27/04/2019,1
6431,Argentina,12,Chaco,432,General Guemes,NA,21/04/2019,27/04/2019,2
6432,Argentina,12,Chaco,432,General Guemes,NA,21/04/2019,27/04/2019,1
6433,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,6
6434,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,8
6435,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,2
6436,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,1
6437,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,10
6438,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,19
6439,Argentina,12,Jujuy,438,Ledesma,NA,21/04/2019,27/04/2019,3
6440,Argentina,12,Jujuy,438,Santa Barbara,NA,21/04/2019,27/04/2019,1
6441,Argentina,12,Misiones,442,Apostoles,NA,21/04/2019,27/04/2019,1
6442,Argentina,12,Misiones,442,Apostoles,NA,21/04/2019,27/04/2019,2
6443,Argentina,12,Misiones,442,Capital,NA,21/04/2019,27/04/2019,2
6444,Argentina,12,Misiones,442,Capital,NA,21/04/2019,27/04/2019,4
6445,Argentina,12,Misiones,442,Capital,NA,21/04/2019,27/04/2019,3
6446,Argentina,12,Misiones,442,Capital,NA,21/04/2019,27/04/2019,1
6447,Argentina,12,Misiones,442,Eldorado,NA,21/04/2019,27/04/2019,1
6448,Argentina,12,Misiones,442,General Manuel Belgrano,NA,21/04/2019,27/04/2019,1
6449,Argentina,12,Misiones,442,Iguazu,NA,21/04/2019,27/04/2019,1
6450,Argentina,12,Misiones,442,Iguazu,NA,21/04/2019,27/04/2019,2
6451,Argentina,12,Salta,445,Anta,NA,21/04/2019,27/04/2019,1
6452,Argentina,12,Salta,445,Capital,NA,21/04/2019,27/04/2019,1
6453,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/04/2019,27/04/2019,5
6454,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/04/2019,27/04/2019,4
6455,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/04/2019,27/04/2019,3
6456,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,21/04/2019,27/04/2019,1
6457,Argentina,12,Salta,445,Oran,NA,21/04/2019,27/04/2019,1
6458,Argentina,12,Salta,445,Oran,NA,21/04/2019,27/04/2019,2
6459,Argentina,12,Salta,445,Rivadavia,NA,21/04/2019,27/04/2019,1
6460,Argentina,12,Salta,445,Rivadavia,NA,21/04/2019,27/04/2019,2
6461,Argentina,12,Salta,445,Rosario De Lerma,NA,21/04/2019,27/04/2019,1
6462,Argentina,12,Santa Fe,449,General Obligado,NA,21/04/2019,27/04/2019,1
6463,Argentina,12,Santa Fe,449,La Capital,NA,21/04/2019,27/04/2019,1
6464,Argentina,12,Santa Fe,449,La Capital,NA,21/04/2019,27/04/2019,2
6465,Argentina,12,Santa Fe,449,La Capital,NA,21/04/2019,27/04/2019,7
6466,Argentina,12,Santa Fe,449,La Capital,NA,21/04/2019,27/04/2019,1
6467,Argentina,12,Santa Fe,449,La Capital,NA,21/04/2019,27/04/2019,8
6468,Argentina,12,Santa Fe,449,Las Colonias,NA,21/04/2019,27/04/2019,1
6469,Argentina,12,Santa Fe,449,Rosario,NA,21/04/2019,27/04/2019,3
6470,Argentina,12,Santa Fe,449,Rosario,NA,21/04/2019,27/04/2019,1
6471,Argentina,12,Santiago Del Estero,450,Capital,NA,21/04/2019,27/04/2019,1
6472,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,14/04/2019,20/04/2019,1
6473,Argentina,12,Buenos Aires,429,Florencio Varela,NA,14/04/2019,20/04/2019,1
6474,Argentina,12,Buenos Aires,429,Ituzaingo,NA,14/04/2019,20/04/2019,1
6475,Argentina,12,Buenos Aires,429,Moron,NA,14/04/2019,20/04/2019,1
6476,Argentina,12,Chaco,432,General Guemes,NA,14/04/2019,20/04/2019,1
6477,Argentina,12,Jujuy,438,Ledesma,NA,14/04/2019,20/04/2019,3
6478,Argentina,12,Jujuy,438,Ledesma,NA,14/04/2019,20/04/2019,6
6479,Argentina,12,Jujuy,438,Ledesma,NA,14/04/2019,20/04/2019,10
6480,Argentina,12,Misiones,442,Apostoles,NA,14/04/2019,20/04/2019,1
6481,Argentina,12,Misiones,442,Apostoles,NA,14/04/2019,20/04/2019,3
6482,Argentina,12,Misiones,442,Capital,NA,14/04/2019,20/04/2019,2
6483,Argentina,12,Misiones,442,Capital,NA,14/04/2019,20/04/2019,1
6484,Argentina,12,Misiones,442,Capital,NA,14/04/2019,20/04/2019,7
6485,Argentina,12,Misiones,442,General Manuel Belgrano,NA,14/04/2019,20/04/2019,1
6486,Argentina,12,Misiones,442,Guarani,NA,14/04/2019,20/04/2019,1
6487,Argentina,12,Misiones,442,Iguazu,NA,14/04/2019,20/04/2019,1
6488,Argentina,12,Misiones,442,Libertador Grl. San Martin,NA,14/04/2019,20/04/2019,1
6489,Argentina,12,Salta,445,Anta,NA,14/04/2019,20/04/2019,1
6490,Argentina,12,Salta,445,Capital,NA,14/04/2019,20/04/2019,1
6491,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,14/04/2019,20/04/2019,3
6492,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,14/04/2019,20/04/2019,1
6493,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,14/04/2019,20/04/2019,4
6494,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,14/04/2019,20/04/2019,2
6495,Argentina,12,Salta,445,Oran,NA,14/04/2019,20/04/2019,1
6496,Argentina,12,Salta,445,Oran,NA,14/04/2019,20/04/2019,2
6497,Argentina,12,Salta,445,Rivadavia,NA,14/04/2019,20/04/2019,2
6498,Argentina,12,Salta,445,Rivadavia,NA,14/04/2019,20/04/2019,1
6499,Argentina,12,Santa Fe,449,La Capital,NA,14/04/2019,20/04/2019,1
6500,Argentina,12,Santa Fe,449,La Capital,NA,14/04/2019,20/04/2019,3
6501,Argentina,12,Santa Fe,449,La Capital,NA,14/04/2019,20/04/2019,8
6502,Argentina,12,Santa Fe,449,La Capital,NA,14/04/2019,20/04/2019,7
6503,Argentina,12,Santa Fe,449,La Capital,NA,14/04/2019,20/04/2019,10
6504,Argentina,12,Santa Fe,449,La Capital,NA,14/04/2019,20/04/2019,1
6505,Argentina,12,Santa Fe,449,Rosario,NA,14/04/2019,20/04/2019,1
6506,Argentina,12,Santa Fe,449,Rosario,NA,14/04/2019,20/04/2019,3
6507,Argentina,12,Santa Fe,449,Rosario,NA,14/04/2019,20/04/2019,4
6508,Argentina,12,Buenos Aires D.f.,430,Comuna 10,NA,07/04/2019,13/04/2019,1
6509,Argentina,12,Buenos Aires D.f.,430,Comuna 14,NA,07/04/2019,13/04/2019,1
6510,Argentina,12,Buenos Aires D.f.,430,Comuna 15,NA,07/04/2019,13/04/2019,1
6511,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,07/04/2019,13/04/2019,1
6512,Argentina,12,Buenos Aires,429,Ituzaingo,NA,07/04/2019,13/04/2019,1
6513,Argentina,12,Buenos Aires,429,La Plata,NA,07/04/2019,13/04/2019,1
6514,Argentina,12,Buenos Aires,429,Pergamino,NA,07/04/2019,13/04/2019,1
6515,Argentina,12,Buenos Aires,429,San Miguel,NA,07/04/2019,13/04/2019,1
6516,Argentina,12,Chaco,432,Chacabuco,NA,07/04/2019,13/04/2019,1
6517,Argentina,12,Chaco,432,General Guemes,NA,07/04/2019,13/04/2019,1
6518,Argentina,12,Chaco,432,General Guemes,NA,07/04/2019,13/04/2019,2
6519,Argentina,12,Chaco,432,Sargento Cabral,NA,07/04/2019,13/04/2019,1
6520,Argentina,12,Jujuy,438,Ledesma,NA,07/04/2019,13/04/2019,3
6521,Argentina,12,Jujuy,438,Ledesma,NA,07/04/2019,13/04/2019,4
6522,Argentina,12,Jujuy,438,Ledesma,NA,07/04/2019,13/04/2019,6
6523,Argentina,12,Jujuy,438,Ledesma,NA,07/04/2019,13/04/2019,8
6524,Argentina,12,Jujuy,438,Ledesma,NA,07/04/2019,13/04/2019,9
6525,Argentina,12,Misiones,442,Apostoles,NA,07/04/2019,13/04/2019,1
6526,Argentina,12,Misiones,442,Apostoles,NA,07/04/2019,13/04/2019,2
6527,Argentina,12,Misiones,442,Capital,NA,07/04/2019,13/04/2019,2
6528,Argentina,12,Misiones,442,Capital,NA,07/04/2019,13/04/2019,1
6529,Argentina,12,Misiones,442,Capital,NA,07/04/2019,13/04/2019,3
6530,Argentina,12,Misiones,442,Capital,NA,07/04/2019,13/04/2019,5
6531,Argentina,12,Misiones,442,Eldorado,NA,07/04/2019,13/04/2019,1
6532,Argentina,12,Misiones,442,Eldorado,NA,07/04/2019,13/04/2019,2
6533,Argentina,12,Misiones,442,General Manuel Belgrano,NA,07/04/2019,13/04/2019,2
6534,Argentina,12,Misiones,442,General Manuel Belgrano,NA,07/04/2019,13/04/2019,1
6535,Argentina,12,Misiones,442,Guarani,NA,07/04/2019,13/04/2019,1
6536,Argentina,12,Misiones,442,Iguazu,NA,07/04/2019,13/04/2019,1
6537,Argentina,12,Misiones,442,Iguazu,NA,07/04/2019,13/04/2019,3
6538,Argentina,12,Misiones,442,Iguazu,NA,07/04/2019,13/04/2019,2
6539,Argentina,12,Salta,445,Anta,NA,07/04/2019,13/04/2019,1
6540,Argentina,12,Salta,445,Capital,NA,07/04/2019,13/04/2019,1
6541,Argentina,12,Salta,445,General Guemes,NA,07/04/2019,13/04/2019,1
6542,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/04/2019,13/04/2019,2
6543,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/04/2019,13/04/2019,4
6544,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/04/2019,13/04/2019,7
6545,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/04/2019,13/04/2019,3
6546,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,07/04/2019,13/04/2019,1
6547,Argentina,12,Salta,445,Oran,NA,07/04/2019,13/04/2019,2
6548,Argentina,12,Salta,445,Oran,NA,07/04/2019,13/04/2019,1
6549,Argentina,12,Salta,445,Rivadavia,NA,07/04/2019,13/04/2019,1
6550,Argentina,12,Salta,445,Rivadavia,NA,07/04/2019,13/04/2019,2
6551,Argentina,12,Santa Fe,449,Caseros,NA,07/04/2019,13/04/2019,1
6552,Argentina,12,Santa Fe,449,Garay,NA,07/04/2019,13/04/2019,1
6553,Argentina,12,Santa Fe,449,La Capital,NA,07/04/2019,13/04/2019,2
6554,Argentina,12,Santa Fe,449,La Capital,NA,07/04/2019,13/04/2019,1
6555,Argentina,12,Santa Fe,449,La Capital,NA,07/04/2019,13/04/2019,5
6556,Argentina,12,Santa Fe,449,La Capital,NA,07/04/2019,13/04/2019,9
6557,Argentina,12,Santa Fe,449,La Capital,NA,07/04/2019,13/04/2019,10
6558,Argentina,12,Santa Fe,449,La Capital,NA,07/04/2019,13/04/2019,3
6559,Argentina,12,Santa Fe,449,Rosario,NA,07/04/2019,13/04/2019,1
6560,Argentina,12,Santa Fe,449,Rosario,NA,07/04/2019,13/04/2019,2
6561,Argentina,12,Santa Fe,449,San Jeronimo,NA,07/04/2019,13/04/2019,1
6562,Argentina,12,Tucuman,452,Tafi Viejo,NA,07/04/2019,13/04/2019,1
6563,Argentina,12,Buenos Aires D.f.,430,Comuna 10,NA,31/03/2019,06/04/2019,1
6564,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,31/03/2019,06/04/2019,1
6565,Argentina,12,Buenos Aires,429,General Pueyrredon,NA,31/03/2019,06/04/2019,1
6566,Argentina,12,Buenos Aires,429,Ituzaingo,NA,31/03/2019,06/04/2019,2
6567,Argentina,12,Buenos Aires,429,Ituzaingo,NA,31/03/2019,06/04/2019,1
6568,Argentina,12,Buenos Aires,429,Mercedes,NA,31/03/2019,06/04/2019,1
6569,Argentina,12,Chaco,432,General Guemes,NA,31/03/2019,06/04/2019,2
6570,Argentina,12,Chaco,432,General Guemes,NA,31/03/2019,06/04/2019,1
6571,Argentina,12,Formosa,437,Matacos,NA,31/03/2019,06/04/2019,1
6572,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,8
6573,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,2
6574,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,3
6575,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,6
6576,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,4
6577,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,7
6578,Argentina,12,Jujuy,438,Ledesma,NA,31/03/2019,06/04/2019,1
6579,Argentina,12,Jujuy,438,Santa Barbara,NA,31/03/2019,06/04/2019,1
6580,Argentina,12,Misiones,442,Apostoles,NA,31/03/2019,06/04/2019,1
6581,Argentina,12,Misiones,442,Capital,NA,31/03/2019,06/04/2019,1
6582,Argentina,12,Misiones,442,Capital,NA,31/03/2019,06/04/2019,2
6583,Argentina,12,Misiones,442,Eldorado,NA,31/03/2019,06/04/2019,1
6584,Argentina,12,Misiones,442,General Manuel Belgrano,NA,31/03/2019,06/04/2019,1
6585,Argentina,12,Misiones,442,General Manuel Belgrano,NA,31/03/2019,06/04/2019,2
6586,Argentina,12,Misiones,442,Iguazu,NA,31/03/2019,06/04/2019,1
6587,Argentina,12,Misiones,442,Iguazu,NA,31/03/2019,06/04/2019,2
6588,Argentina,12,Misiones,442,Iguazu,NA,31/03/2019,06/04/2019,4
6589,Argentina,12,Misiones,442,Montecarlo,NA,31/03/2019,06/04/2019,1
6590,Argentina,12,Misiones,442,San Ignacio,NA,31/03/2019,06/04/2019,1
6591,Argentina,12,Salta,445,Capital,NA,31/03/2019,06/04/2019,1
6592,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,31/03/2019,06/04/2019,1
6593,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,31/03/2019,06/04/2019,2
6594,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,31/03/2019,06/04/2019,4
6595,Argentina,12,Salta,445,Oran,NA,31/03/2019,06/04/2019,2
6596,Argentina,12,Salta,445,Oran,NA,31/03/2019,06/04/2019,1
6597,Argentina,12,Salta,445,Oran,NA,31/03/2019,06/04/2019,3
6598,Argentina,12,Salta,445,Oran,NA,31/03/2019,06/04/2019,6
6599,Argentina,12,Salta,445,Oran,NA,31/03/2019,06/04/2019,8
6600,Argentina,12,Salta,445,Rivadavia,NA,31/03/2019,06/04/2019,1
6601,Argentina,12,Salta,445,Rivadavia,NA,31/03/2019,06/04/2019,2
6602,Argentina,12,Santa Fe,449,9 De Julio,NA,31/03/2019,06/04/2019,1
6603,Argentina,12,Santa Fe,449,Garay,NA,31/03/2019,06/04/2019,1
6604,Argentina,12,Santa Fe,449,La Capital,NA,31/03/2019,06/04/2019,3
6605,Argentina,12,Santa Fe,449,La Capital,NA,31/03/2019,06/04/2019,1
6606,Argentina,12,Santa Fe,449,La Capital,NA,31/03/2019,06/04/2019,6
6607,Argentina,12,Santa Fe,449,La Capital,NA,31/03/2019,06/04/2019,7
6608,Argentina,12,Santa Fe,449,La Capital,NA,31/03/2019,06/04/2019,10
6609,Argentina,12,Santa Fe,449,La Capital,NA,31/03/2019,06/04/2019,3
6610,Argentina,12,Santa Fe,449,Las Colonias,NA,31/03/2019,06/04/2019,1
6611,Argentina,12,Santa Fe,449,Rosario,NA,31/03/2019,06/04/2019,1
6612,Argentina,12,Santa Fe,449,Rosario,NA,31/03/2019,06/04/2019,2
6613,Argentina,12,Santiago Del Estero,450,Robles,NA,31/03/2019,06/04/2019,1
6614,Argentina,12,Buenos Aires D.f.,430,Comuna 3,NA,24/03/2019,30/03/2019,1
6615,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,24/03/2019,30/03/2019,1
6616,Argentina,12,Buenos Aires,429,Ituzaingo,NA,24/03/2019,30/03/2019,1
6617,Argentina,12,Buenos Aires,429,Ituzaingo,NA,24/03/2019,30/03/2019,2
6618,Argentina,12,Buenos Aires,429,Ituzaingo,NA,24/03/2019,30/03/2019,3
6619,Argentina,12,Chaco,432,General Guemes,NA,24/03/2019,30/03/2019,1
6620,Argentina,12,Chaco,432,San Fernando,NA,24/03/2019,30/03/2019,1
6621,Argentina,12,Jujuy,438,Ledesma,NA,24/03/2019,30/03/2019,2
6622,Argentina,12,Jujuy,438,Ledesma,NA,24/03/2019,30/03/2019,1
6623,Argentina,12,Jujuy,438,Ledesma,NA,24/03/2019,30/03/2019,3
